chromosome,start,end,coverage,segmented_coverage
14,0,10000,0,0
14,10000,20000,0,0
14,20000,30000,0,0
14,30000,40000,0,0
14,40000,50000,0,0
14,50000,60000,0,0
14,60000,70000,0,0
14,70000,80000,0,0
14,80000,90000,0,0
14,90000,100000,0,0
14,100000,110000,0,0
14,110000,120000,0,0
14,120000,130000,0,0
14,130000,140000,0,0
14,140000,150000,0,0
14,150000,160000,0,0
14,160000,170000,0,0
14,170000,180000,0,0
14,180000,190000,0,0
14,190000,200000,0,0
14,200000,210000,0,0
14,210000,220000,0,0
14,220000,230000,0,0
14,230000,240000,0,0
14,240000,250000,0,0
14,250000,260000,0,0
14,260000,270000,0,0
14,270000,280000,0,0
14,280000,290000,0,0
14,290000,300000,0,0
14,300000,310000,0,0
14,310000,320000,0,0
14,320000,330000,0,0
14,330000,340000,0,0
14,340000,350000,0,0
14,350000,360000,0,0
14,360000,370000,0,0
14,370000,380000,0,0
14,380000,390000,0,0
14,390000,400000,0,0
14,400000,410000,0,0
14,410000,420000,0,0
14,420000,430000,0,0
14,430000,440000,0,0
14,440000,450000,0,0
14,450000,460000,0,0
14,460000,470000,0,0
14,470000,480000,0,0
14,480000,490000,0,0
14,490000,500000,0,0
14,500000,510000,0,0
14,510000,520000,0,0
14,520000,530000,0,0
14,530000,540000,0,0
14,540000,550000,0,0
14,550000,560000,0,0
14,560000,570000,0,0
14,570000,580000,0,0
14,580000,590000,0,0
14,590000,600000,0,0
14,600000,610000,0,0
14,610000,620000,0,0
14,620000,630000,0,0
14,630000,640000,0,0
14,640000,650000,0,0
14,650000,660000,0,0
14,660000,670000,0,0
14,670000,680000,0,0
14,680000,690000,0,0
14,690000,700000,0,0
14,700000,710000,0,0
14,710000,720000,0,0
14,720000,730000,0,0
14,730000,740000,0,0
14,740000,750000,0,0
14,750000,760000,0,0
14,760000,770000,0,0
14,770000,780000,0,0
14,780000,790000,0,0
14,790000,800000,0,0
14,800000,810000,0,0
14,810000,820000,0,0
14,820000,830000,0,0
14,830000,840000,0,0
14,840000,850000,0,0
14,850000,860000,0,0
14,860000,870000,0,0
14,870000,880000,0,0
14,880000,890000,0,0
14,890000,900000,0,0
14,900000,910000,0,0
14,910000,920000,0,0
14,920000,930000,0,0
14,930000,940000,0,0
14,940000,950000,0,0
14,950000,960000,0,0
14,960000,970000,0,0
14,970000,980000,0,0
14,980000,990000,0,0
14,990000,1000000,0,0
14,1000000,1010000,0,0
14,1010000,1020000,0,0
14,1020000,1030000,0,0
14,1030000,1040000,0,0
14,1040000,1050000,0,0
14,1050000,1060000,0,0
